ACCIDENT_NO,SURFACE_COND_DESC,SURFACE_INDEX
T20180023458,Wet,2.0
T20180023462,Dry,1.0
T20180023463,Dry,1.0
T20180023466,Dry,1.0
T20180023468,Wet,2.0
T20180023469,Dry,1.0
T20180023471,Wet,2.0
T20180023472,Dry,1.0
T20180023475,Wet,2.0
T20180023477,Wet,2.0
T20180023484,Wet,2.0
T20180023485,Wet,2.0
T20180023486,Dry,1.0
T20180023491,Dry,1.0
T20180023493,Wet,2.0
T20180023494,Dry,1.0
T20180023497,Dry,1.0
T20180023498,Dry,1.0
T20180023499,Wet,2.0
T20180023503,Dry,1.0
T20180023504,Dry,1.0
T20180023506,Dry,1.0
T20180023508,Wet,2.0
T20180023510,Wet,2.0
T20180023513,Dry,1.0
T20180023514,Dry,1.0
T20180023522,Wet,2.0
T20180023524,Wet,2.0
T20180023525,Wet,2.0
T20180023526,Wet,2.0
T20180023527,Wet,2.0
T20180023529,Dry,1.0
T20180023533,Wet,2.0
T20180023534,Wet,2.0
T20180023535,Wet,2.0
T20180023537,Dry,1.0
T20180023538,Dry,1.0
T20180023539,Dry,1.0
T20180023540,Wet,2.0
T20180023541,Wet,2.0
T20180023544,Wet,2.0
T20180023545,Dry,1.0
T20180023547,Dry,1.0
T20180023548,Wet,2.0
T20180023549,Dry,1.0
T20180023554,Wet,2.0
T20180023556,Dry,1.0
T20180023559,Dry,1.0
T20180023561,Dry,1.0
T20180023562,Dry,1.0
T20180023563,Dry,1.0
T20180023564,Wet,2.0
T20180023567,Dry,1.0
T20180023568,Dry,1.0
T20180023571,Dry,1.0
T20180023572,Wet,2.0
T20180023575,Dry,1.0
T20180023578,Dry,1.0
T20180023579,Dry,1.0
T20180023581,Dry,1.0
T20180023582,Wet,2.0
T20180023583,Wet,2.0
T20180023585,Wet,2.0
T20180023586,Dry,1.0
T20180023587,Wet,2.0
T20180023588,Dry,1.0
T20180023591,Dry,1.0
T20180023596,Dry,1.0
T20180023601,Dry,1.0
T20180023602,Wet,2.0
T20180023605,Dry,1.0
T20180023606,Icy,5.0
T20180023608,Dry,1.0
T20180023609,Dry,1.0
T20180023610,Wet,2.0
T20180023612,Dry,1.0
T20180023614,Dry,1.0
T20180023615,Wet,2.0
T20180023618,Dry,1.0
T20180023619,Wet,2.0
T20180023620,Wet,2.0
T20180023623,Wet,2.0
T20180023624,Wet,2.0
T20180023625,Dry,1.0
T20180023626,Dry,1.0
T20180023627,Wet,2.0
T20180023629,Wet,2.0
T20180023634,Dry,1.0
T20180023635,Dry,1.0
T20180023638,Wet,2.0
T20180023639,Dry,1.0
T20180023640,Dry,1.0
T20180023641,Wet,2.0
T20180023642,Dry,1.0
T20180023643,Dry,1.0
T20180023645,Dry,1.0
T20180023648,Wet,2.0
T20180023649,Dry,1.0
T20180023650,Wet,2.0
T20180023651,Wet,2.0
T20180023656,Wet,2.0
T20180023657,Wet,2.0
T20180023659,Wet,2.0
T20180023661,Dry,1.0
T20180023665,Muddy,3.0
T20180023666,Wet,2.0
T20180023667,Dry,1.0
T20180023669,Wet,2.0
T20180023670,Wet,2.0
T20180023672,Wet,2.0
T20180023675,Dry,1.0
T20180023678,Wet,2.0
T20180023685,Dry,1.0
T20180023687,Wet,2.0
T20180023688,Dry,1.0
T20180023691,Dry,1.0
T20180023694,Dry,1.0
T20180023696,Dry,1.0
T20180023697,Wet,2.0
T20180023699,Dry,1.0
T20180023700,Wet,2.0
T20180023702,Dry,1.0
T20180023704,Dry,1.0
T20180023705,Dry,1.0
T20180023706,Dry,1.0
T20180023707,Dry,1.0
T20180023708,Dry,1.0
T20180023712,Dry,1.0
T20180023715,Dry,1.0
T20180023720,Dry,1.0
T20180023725,Dry,1.0
T20180023726,Dry,1.0
T20180023727,Dry,1.0
T20180023728,Dry,1.0
T20180023729,Dry,1.0
T20180023731,Dry,1.0
T20180023732,Dry,1.0
T20180023733,Dry,1.0
T20180023734,Dry,1.0
T20180023735,Dry,1.0
T20180023739,Dry,1.0
T20180023741,Dry,1.0
T20180023742,Dry,1.0
T20180023744,Dry,1.0
T20180023746,Dry,1.0
T20180023747,Dry,1.0
T20180023748,Dry,1.0
T20180023749,Wet,2.0
T20180023750,Dry,1.0
T20180023752,Dry,1.0
T20180023753,Dry,1.0
T20180023755,Dry,1.0
T20180023757,Dry,1.0
T20180023758,Dry,1.0
T20180023759,Dry,1.0
T20180023762,Dry,1.0
T20180023764,Dry,1.0
T20180023767,Dry,1.0
T20180023769,Dry,1.0
T20180023771,Dry,1.0
T20180023772,Dry,1.0
T20180023774,Dry,1.0
T20180023775,Dry,1.0
T20180023778,Dry,1.0
T20180023779,Dry,1.0
T20180023783,Dry,1.0
T20180023784,Dry,1.0
T20180023787,Dry,1.0
T20180023790,Dry,1.0
T20180023792,Dry,1.0
T20180023793,Dry,1.0
T20180023797,Dry,1.0
T20180023801,Dry,1.0
T20180023802,Dry,1.0
T20180023803,Dry,1.0
T20180023804,Dry,1.0
T20180023806,Dry,1.0
T20180023807,Dry,1.0
T20180023808,Dry,1.0
T20180023809,Dry,1.0
T20180023810,Dry,1.0
T20180023811,Dry,1.0
T20180023813,Dry,1.0
T20180023815,Dry,1.0
T20180023819,Dry,1.0
T20180023822,Dry,1.0
T20180023823,Dry,1.0
T20180023826,Dry,1.0
T20180023830,Dry,1.0
T20180023831,Dry,1.0
T20180023833,Dry,1.0
T20180023834,Dry,1.0
T20180023836,Dry,1.0
T20180023837,Dry,1.0
T20180023838,Dry,1.0
T20180023839,Dry,1.0
T20180023841,Dry,1.0
T20180023842,Dry,1.0
T20180023843,Dry,1.0
T20180023848,Dry,1.0
T20180023850,Dry,1.0
T20180023852,Dry,1.0
T20180023853,Dry,1.0
T20180023856,Dry,1.0
T20180023859,Dry,1.0
T20180023860,Dry,1.0
T20180023863,Dry,1.0
T20180023865,Dry,1.0
T20180023868,Dry,1.0
T20180023870,Dry,1.0
T20180023871,Dry,1.0
T20180023875,Dry,1.0
T20180023876,Dry,1.0
T20180023885,Dry,1.0
T20180023887,Dry,1.0
T20180023890,Dry,1.0
T20180023891,Dry,1.0
T20180023893,Dry,1.0
T20180023894,Dry,1.0
T20180023896,Dry,1.0
T20180023902,Dry,1.0
T20180023904,Dry,1.0
T20180023905,Dry,1.0
T20180023907,Dry,1.0
T20180023909,Dry,1.0
T20180023911,Dry,1.0
T20180023914,Dry,1.0
T20180023916,Dry,1.0
T20180023918,Dry,1.0
T20180023919,Dry,1.0
T20180023921,Dry,1.0
T20180023925,Dry,1.0
T20180023926,Dry,1.0
T20180023930,Dry,1.0
T20180023931,Wet,2.0
T20180023932,Dry,1.0
T20180023935,Dry,1.0
T20180023937,Dry,1.0
T20180023938,Dry,1.0
T20180023939,Dry,1.0
T20180023942,Dry,1.0
T20180023943,Dry,1.0
T20180023947,Dry,1.0
T20180023948,Wet,2.0
T20180023950,Dry,1.0
T20180023953,Dry,1.0
T20180023960,Wet,2.0
T20180023961,Dry,1.0
T20180023962,Dry,1.0
T20180023963,Dry,1.0
T20180023964,Dry,1.0
T20180023966,Dry,1.0
T20180023967,Dry,1.0
T20180023970,Dry,1.0
T20180023971,Dry,1.0
T20180023972,Dry,1.0
T20180023974,Dry,1.0
T20180023975,"Wet, Muddy",2.67
T20180023977,Dry,1.0
T20180023982,Dry,1.0
T20180023983,Dry,1.0
T20180023987,Dry,1.0
T20180023989,Dry,1.0
T20180023990,Dry,1.0
T20180023991,Wet,2.0
T20180023992,Dry,1.0
T20180023993,Dry,1.0
T20180023994,Dry,1.0
T20180023995,Dry,1.0
T20180023996,Wet,2.0
T20180023998,Dry,1.0
T20180023999,Dry,1.0
T20180024001,Wet,2.0
T20180024006,Wet,2.0
T20180024008,Wet,2.0
T20180024014,Wet,2.0
T20180024015,Dry,1.0
T20180024016,Dry,1.0
T20180024020,Wet,2.0
T20180024024,Wet,2.0
T20180024025,Wet,2.0
T20180024026,Dry,1.0
T20180024030,Wet,2.0
T20180024032,Wet,2.0
T20180024033,Wet,2.0
T20180024034,Wet,2.0
T20180024036,Wet,2.0
T20180024040,Dry,1.0
T20180024042,Dry,1.0
T20180024044,Dry,1.0
T20180024047,Dry,1.0
T20180024048,Dry,1.0
T20180024050,Dry,1.0
T20180024053,Dry,1.0
T20180024055,Dry,1.0
T20180024057,Dry,1.0
T20180024058,Wet,2.0
T20180024059,Dry,1.0
T20180024060,Dry,1.0
T20180024061,Wet,2.0
T20180024062,Dry,1.0
T20180024067,Dry,1.0
T20180024068,Dry,1.0
T20180024070,Dry,1.0
T20180024071,Dry,1.0
T20180024078,Dry,1.0
T20180024079,Dry,1.0
T20180024081,Dry,1.0
T20180024083,Wet,2.0
T20180024086,Dry,1.0
T20180024087,Dry,1.0
T20180024092,Dry,1.0
T20180024093,Dry,1.0
T20180024103,Dry,1.0
T20180024110,Dry,1.0
T20180024111,Dry,1.0
T20180024112,Dry,1.0
T20180024118,Dry,1.0
T20180024119,Dry,1.0
T20180024120,Dry,1.0
T20180024122,Dry,1.0
T20180024123,Dry,1.0
T20180024124,Dry,1.0
T20180024126,Dry,1.0
T20180024127,Dry,1.0
T20180024128,Dry,1.0
T20180024129,Dry,1.0
T20180024133,Wet,2.0
T20180024134,Dry,1.0
T20180024137,Dry,1.0
T20180024138,Dry,1.0
T20180024141,Dry,1.0
T20180024142,Dry,1.0
T20180024144,Dry,1.0
T20180024145,Dry,1.0
T20180024148,Dry,1.0
T20180024151,Dry,1.0
T20180024152,Dry,1.0
T20180024154,Dry,1.0
T20180024156,Dry,1.0
T20180024157,Dry,1.0
T20180024162,Dry,1.0
T20180024163,Dry,1.0
T20180024164,Dry,1.0
T20180024167,Dry,1.0
T20180024169,Dry,1.0
T20180024170,Dry,1.0
T20180024171,Dry,1.0
T20180024174,Dry,1.0
T20180024176,Dry,1.0
T20180024177,Dry,1.0
T20180024181,Dry,1.0
T20180024185,Dry,1.0
T20180024188,Dry,1.0
T20180024189,Dry,1.0
T20180024190,Dry,1.0
T20180024193,Dry,1.0
T20180024196,Dry,1.0
T20180024202,Dry,1.0
T20180024204,Dry,1.0
T20180024205,Dry,1.0
T20180024206,Dry,1.0
T20180024207,Dry,1.0
T20180024210,Dry,1.0
T20180024211,Dry,1.0
T20180024212,Dry,1.0
T20180024213,Dry,1.0
T20180024214,Dry,1.0
T20180024215,Dry,1.0
T20180024218,Dry,1.0
T20180024219,Dry,1.0
T20180024223,Dry,1.0
T20180024228,Dry,1.0
T20180024229,Dry,1.0
T20180024231,Dry,1.0
T20180024236,Dry,1.0
T20180024237,Dry,1.0
T20180024241,Dry,1.0
T20180024242,Dry,1.0
T20180024245,Dry,1.0
T20180024247,Dry,1.0
T20180024249,Dry,1.0
T20180024251,Dry,1.0
T20180024252,Dry,1.0
T20180024253,Dry,1.0
T20180024257,Dry,1.0
T20180024260,Dry,1.0
T20180024261,Dry,1.0
T20180024263,Dry,1.0
T20180024266,Dry,1.0
T20180024268,Dry,1.0
T20180024269,Dry,1.0
T20180024271,Dry,1.0
T20180024274,Dry,1.0
T20180024277,Dry,1.0
T20180024278,Dry,1.0
T20180024279,Dry,1.0
T20180024280,Dry,1.0
T20180024282,Dry,1.0
T20180024286,Dry,1.0
T20180024292,Dry,1.0
T20180024293,Dry,1.0
T20180024295,Dry,1.0
T20180024299,Dry,1.0
T20180024300,Dry,1.0
T20180024302,Dry,1.0
T20180024303,Dry,1.0
T20180024308,Dry,1.0
T20180024309,Dry,1.0
T20180024310,Dry,1.0
T20180024313,Dry,1.0
T20180024314,Dry,1.0
T20180024317,Dry,1.0
T20180024322,Dry,1.0
T20180024327,Dry,1.0
T20180024328,Dry,1.0
T20180024333,Dry,1.0
T20180024334,Dry,1.0
T20180024336,Dry,1.0
T20180024339,Dry,1.0
T20180024342,Dry,1.0
T20180024343,Dry,1.0
T20180024346,Dry,1.0
T20180024347,Dry,1.0
T20180024349,Dry,1.0
T20180024350,Dry,1.0
T20180024351,Dry,1.0
T20180024359,Dry,1.0
T20180024360,Dry,1.0
T20180024362,Dry,1.0
T20180024363,Dry,1.0
T20180024364,Dry,1.0
T20180024367,Dry,1.0
T20180024370,Dry,1.0
T20180024373,Dry,1.0
T20180024374,Dry,1.0
T20180024375,Dry,1.0
T20180024377,Dry,1.0
T20180024378,Dry,1.0
T20180024379,Dry,1.0
T20180024381,Dry,1.0
T20180024382,Dry,1.0
T20180024389,Dry,1.0
T20180024390,Dry,1.0
T20180024392,Dry,1.0
T20180024395,Dry,1.0
T20180024400,Dry,1.0
T20180024402,Dry,1.0
T20180024404,Wet,2.0
T20180024405,Dry,1.0
T20180024406,Dry,1.0
T20180024409,Dry,1.0
T20180024410,Dry,1.0
T20180024411,Dry,1.0
T20180024413,Dry,1.0
T20180024415,Dry,1.0
T20180024418,Dry,1.0
T20180024420,Dry,1.0
T20180024422,Dry,1.0
T20180024425,Dry,1.0
T20180024431,Dry,1.0
T20180024432,Dry,1.0
T20180024442,Dry,1.0
T20180024444,Dry,1.0
T20180024450,Dry,1.0
T20180024457,Wet,2.0
T20180024461,Dry,1.0
T20180024462,Dry,1.0
T20180024464,Wet,2.0
T20180024467,Dry,1.0
T20180024469,Dry,1.0
T20180024471,Dry,1.0
T20180024472,Dry,1.0
T20180024473,Dry,1.0
T20180024475,Dry,1.0
T20180024477,Dry,1.0
T20180024478,Dry,1.0
T20180024482,Dry,1.0
T20180024483,Dry,1.0
T20180024484,Dry,1.0
T20180024486,Dry,1.0
T20180024488,Dry,1.0
T20180024489,Dry,1.0
T20180024491,Wet,2.0
T20180024495,Wet,2.0
T20180024496,Dry,1.0
T20180024497,Dry,1.0
T20180024498,Dry,1.0
T20180024501,Wet,2.0
T20180024503,Wet,2.0
T20180024504,Dry,1.0
T20180024507,Wet,2.0
T20180024508,Dry,1.0
T20180024509,Wet,2.0
T20180024514,Wet,2.0
T20180024515,Dry,1.0
T20180024516,Wet,2.0
T20180024517,Wet,2.0
T20180024518,Dry,1.0
T20180024519,Dry,1.0
T20180024523,Dry,1.0
T20180024525,Dry,1.0
T20180024526,Dry,1.0
T20180024529,Dry,1.0
T20180024530,Wet,2.0
T20180024531,Dry,1.0
T20180024532,Wet,2.0
T20180024533,Dry,1.0
T20180024538,Dry,1.0
T20180024539,Dry,1.0
T20180024540,Dry,1.0
T20180024544,Dry,1.0
T20180024547,Wet,2.0
T20180024548,Dry,1.0
T20180024551,Dry,1.0
T20180024552,Dry,1.0
T20180024554,Dry,1.0
T20180024557,Wet,2.0
T20180024558,Dry,1.0
T20180024560,Dry,1.0
T20180024562,Dry,1.0
T20180024563,Dry,1.0
T20180024567,Dry,1.0
T20180024571,Dry,1.0
T20180024573,Dry,1.0
T20180024574,Dry,1.0
T20180024575,Dry,1.0
T20180024577,Dry,1.0
T20180024579,Dry,1.0
T20180024581,Dry,1.0
T20180024582,Dry,1.0
T20180024583,Dry,1.0
T20180024586,Dry,1.0
T20190000002,Dry,1.0
T20190000003,Dry,1.0
T20190000005,Dry,1.0
T20190000007,Dry,1.0
T20190000009,Dry,1.0
T20190000010,Dry,1.0
T20190000011,Dry,1.0
T20190000015,Dry,1.0
T20190000019,Dry,1.0
T20190000021,Dry,1.0
T20190000022,Dry,1.0
T20190000023,Dry,1.0
T20190000025,Dry,1.0
T20190000029,Dry,1.0
T20190000030,Dry,1.0
T20190000031,Dry,1.0
T20190000032,Dry,1.0
T20190000034,Dry,1.0
T20190000035,Dry,1.0
T20190000036,Dry,1.0
T20190000037,Dry,1.0
T20190000041,Dry,1.0
T20190000046,Dry,1.0
T20190000048,Dry,1.0
T20190000049,Dry,1.0
T20190000051,Dry,1.0
T20190000059,Dry,1.0
T20190000060,Dry,1.0
T20190000063,Dry,1.0
T20190000064,Dry,1.0
T20190000065,Dry,1.0
T20190000067,Dry,1.0
T20190000070,Dry,1.0
T20190000071,Dry,1.0
T20190000072,Dry,1.0
T20190000074,Dry,1.0
T20190000075,Dry,1.0
T20190000076,Dry,1.0
T20190000078,Dry,1.0
T20190000079,Dry,1.0
T20190000080,Dry,1.0
T20190000081,Dry,1.0
T20190000084,Dry,1.0
T20190000085,Dry,1.0
T20190000089,Dry,1.0
T20190000092,Dry,1.0
T20190000094,Dry,1.0
T20190000095,Dry,1.0
T20190000097,Dry,1.0
T20190000099,Dry,1.0
T20190000100,Dry,1.0
T20190000107,Dry,1.0
T20190000108,Dry,1.0
T20190000109,Dry,1.0
T20190000110,Dry,1.0
T20190000112,Dry,1.0
T20190000119,Dry,1.0
T20190000121,Dry,1.0
T20190000125,Dry,1.0
T20190000126,Dry,1.0
T20190000130,Dry,1.0
T20190000131,Dry,1.0
T20190000134,Dry,1.0
T20190000136,Dry,1.0
T20190000139,Dry,1.0
T20190000140,Dry,1.0
T20190000146,Dry,1.0
T20190000148,Dry,1.0
T20190000150,Dry,1.0
T20190000151,Dry,1.0
T20190000152,Dry,1.0
T20190000158,Dry,1.0
T20190000159,Dry,1.0
T20190000167,Dry,1.0
T20190000170,Dry,1.0
T20190000178,Dry,1.0
T20190000181,Dry,1.0
T20190000182,Dry,1.0
T20190000185,Dry,1.0
T20190000187,Wet,2.0
T20190000190,Dry,1.0
T20190000191,Dry,1.0
T20190000193,Dry,1.0
T20190000196,Dry,1.0
T20190000197,Dry,1.0
T20190000199,Dry,1.0
T20190000203,Dry,1.0
T20190000204,Dry,1.0
T20190000206,Dry,1.0
T20190000209,Dry,1.0
T20190000211,Dry,1.0
T20190000212,Dry,1.0
T20190000213,Dry,1.0
T20190000215,Dry,1.0
T20190000217,Wet,2.0
T20190000219,Dry,1.0
T20190000222,Dry,1.0
T20190000223,Dry,1.0
T20190000224,Dry,1.0
T20190000226,Dry,1.0
T20190000227,Dry,1.0
T20190000228,Dry,1.0
T20190000231,Dry,1.0
T20190000232,Dry,1.0
T20190000234,Dry,1.0
T20190000235,Dry,1.0
T20190000238,Dry,1.0
T20190000239,Wet,2.0
T20190000241,Wet,2.0
T20190000242,Wet,2.0
T20190000245,Dry,1.0
T20190000247,Wet,2.0
T20190000254,Dry,1.0
T20190000255,Dry,1.0
T20190000256,Dry,1.0
T20190000257,Dry,1.0
T20190000260,Dry,1.0
T20190000262,Dry,1.0
T20190000264,Dry,1.0
T20190000265,Dry,1.0
T20190000268,Dry,1.0
T20190000270,Dry,1.0
T20190000273,Dry,1.0
T20190000276,Dry,1.0
T20190000280,Dry,1.0
T20190000281,Dry,1.0
T20190000282,Dry,1.0
T20190000283,Dry,1.0
T20190000284,Dry,1.0
T20190000285,Wet,2.0
T20190000286,Dry,1.0
T20190000288,Dry,1.0
T20190000297,Dry,1.0
T20190000299,Dry,1.0
T20190000302,Dry,1.0
T20190000303,Dry,1.0
T20190000304,Dry,1.0
T20190000305,Dry,1.0
T20190000307,Dry,1.0
T20190000308,Dry,1.0
T20190000309,Dry,1.0
T20190000312,Dry,1.0
T20190000315,Dry,1.0
T20190000316,Dry,1.0
T20190000317,Dry,1.0
T20190000318,Dry,1.0
T20190000319,Dry,1.0
T20190000322,Dry,1.0
T20190000323,Dry,1.0
T20190000324,Dry,1.0
T20190000325,Dry,1.0
T20190000326,Dry,1.0
T20190000327,Dry,1.0
T20190000328,Dry,1.0
T20190000330,Dry,1.0
T20190000331,Dry,1.0
T20190000334,Dry,1.0
T20190000335,Dry,1.0
T20190000336,Dry,1.0
T20190000338,Dry,1.0
T20190000339,Dry,1.0
T20190000343,Dry,1.0
T20190000344,Dry,1.0
T20190000346,Dry,1.0
T20190000347,Dry,1.0
T20190000348,Dry,1.0
T20190000350,Dry,1.0
T20190000353,Dry,1.0
T20190000357,Dry,1.0
T20190000358,Dry,1.0
T20190000359,Dry,1.0
T20190000360,Dry,1.0
T20190000361,Dry,1.0
T20190000363,Dry,1.0
T20190000365,Dry,1.0
T20190000366,Dry,1.0
T20190000367,Dry,1.0
T20190000368,Dry,1.0
T20190000369,Dry,1.0
T20190000371,Dry,1.0
T20190000374,Dry,1.0
T20190000376,Dry,1.0
T20190000377,Dry,1.0
T20190000379,Dry,1.0
T20190000383,Dry,1.0
T20190000384,Dry,1.0
T20190000387,Dry,1.0
T20190000390,Dry,1.0
T20190000392,Dry,1.0
T20190000394,Dry,1.0
T20190000400,Dry,1.0
T20190000403,Dry,1.0
T20190000405,Dry,1.0
T20190000406,Dry,1.0
T20190000410,Dry,1.0
T20190000412,Dry,1.0
T20190000414,Dry,1.0
T20190000415,Dry,1.0
T20190000419,Dry,1.0
T20190000422,Dry,1.0
T20190000423,Dry,1.0
T20190000427,Dry,1.0
T20190000430,Dry,1.0
T20190000432,Dry,1.0
T20190000434,Dry,1.0
T20190000439,Dry,1.0
T20190000443,Dry,1.0
T20190000445,Dry,1.0
T20190000449,Dry,1.0
T20190000452,Dry,1.0
T20190000453,Dry,1.0
T20190000454,Dry,1.0
T20190000455,Wet,2.0
T20190000456,Dry,1.0
T20190000458,Dry,1.0
T20190000463,Dry,1.0
T20190000464,Dry,1.0
T20190000467,Dry,1.0
T20190000471,Dry,1.0
T20190000473,Dry,1.0
T20190000474,Dry,1.0
T20190000475,Dry,1.0
T20190000476,Dry,1.0
T20190000479,Dry,1.0
T20190000480,Dry,1.0
T20190000481,Dry,1.0
T20190000483,Dry,1.0
T20190000488,Wet,2.0
T20190000491,Dry,1.0
T20190000495,Dry,1.0
T20190000496,Dry,1.0
T20190000497,Dry,1.0
T20190000498,Dry,1.0
T20190000500,Dry,1.0
T20190000501,Dry,1.0
T20190000506,Dry,1.0
T20190000509,Dry,1.0
T20190000511,Dry,1.0
T20190000514,Dry,1.0
T20190000516,Dry,1.0
T20190000518,Dry,1.0
T20190000521,Dry,1.0
T20190000522,Dry,1.0
T20190000524,Dry,1.0
T20190000527,Dry,1.0
T20190000529,Dry,1.0
T20190000530,Dry,1.0
T20190000531,Dry,1.0
T20190000534,Dry,1.0
T20190000536,Dry,1.0
T20190000537,Dry,1.0
T20190000539,Dry,1.0
T20190000540,Dry,1.0
T20190000543,Dry,1.0
T20190000544,Dry,1.0
T20190000545,Dry,1.0
T20190000546,Dry,1.0
T20190000547,Dry,1.0
T20190000550,Dry,1.0
T20190000551,Dry,1.0
T20190000552,Dry,1.0
T20190000553,Dry,1.0
T20190000554,Dry,1.0
T20190000556,Dry,1.0
T20190000558,Dry,1.0
T20190000559,Dry,1.0
T20190000560,Dry,1.0
T20190000562,Dry,1.0
T20190000564,Dry,1.0
T20190000567,Dry,1.0
T20190000569,Dry,1.0
T20190000571,Dry,1.0
T20190000572,Dry,1.0
T20190000576,Dry,1.0
T20190000577,Dry,1.0
T20190000580,Dry,1.0
T20190000582,Dry,1.0
T20190000583,Dry,1.0
T20190000584,Dry,1.0
T20190000585,Dry,1.0
T20190000586,Dry,1.0
T20190000587,Dry,1.0
T20190000591,Dry,1.0
T20190000593,Dry,1.0
T20190000595,Dry,1.0
T20190000596,Dry,1.0
T20190000599,Dry,1.0
T20190000603,Dry,1.0
T20190000604,Dry,1.0
T20190000608,Dry,1.0
T20190000609,Dry,1.0
T20190000610,Dry,1.0
T20190000614,Dry,1.0
T20190000615,Dry,1.0
T20190000619,Dry,1.0
T20190000621,Dry,1.0
T20190000623,Dry,1.0
T20190000624,Dry,1.0
T20190000626,Dry,1.0
T20190000627,Dry,1.0
T20190000628,Dry,1.0
T20190000629,Dry,1.0
T20190000630,Dry,1.0
T20190000632,Dry,1.0
T20190000633,Dry,1.0
T20190000634,Dry,1.0
T20190000635,Dry,1.0
T20190000636,Dry,1.0
T20190000637,Dry,1.0
T20190000638,Dry,1.0
T20190000639,Dry,1.0
T20190000640,Dry,1.0
T20190000642,Dry,1.0
T20190000643,Dry,1.0
T20190000644,Dry,1.0
T20190000645,Dry,1.0
T20190000648,Dry,1.0
T20190000651,Dry,1.0
T20190000653,Dry,1.0
T20190000655,Dry,1.0
T20190000658,Dry,1.0
T20190000659,Dry,1.0
T20190000660,Dry,1.0
T20190000661,Dry,1.0
T20190000662,Dry,1.0
T20190000671,Dry,1.0
T20190000674,Dry,1.0
T20190000675,Dry,1.0
T20190000676,Dry,1.0
T20190000678,Dry,1.0
T20190000679,Dry,1.0
T20190000682,Dry,1.0
T20190000685,Dry,1.0
T20190000686,Dry,1.0
T20190000688,Dry,1.0
T20190000690,Dry,1.0
T20190000692,Dry,1.0
T20190000694,Dry,1.0
T20190000696,Dry,1.0
T20190000697,Dry,1.0
T20190000698,Dry,1.0
T20190000699,Dry,1.0
T20190000700,Dry,1.0
T20190000701,Dry,1.0
T20190000702,Dry,1.0
T20190000704,Dry,1.0
T20190000709,Dry,1.0
T20190000710,Dry,1.0
T20190000712,Dry,1.0
T20190000714,Dry,1.0
T20190000715,Dry,1.0
T20190000716,Dry,1.0
T20190000718,Dry,1.0
T20190000719,Dry,1.0
T20190000720,Dry,1.0
T20190000721,Dry,1.0
T20190000722,Dry,1.0
T20190000723,Dry,1.0
T20190000724,Dry,1.0
T20190000725,Dry,1.0
T20190000726,Dry,1.0
T20190000729,Dry,1.0
T20190000730,Dry,1.0
T20190000731,Dry,1.0
T20190000732,Dry,1.0
T20190000733,Dry,1.0
T20190000734,Dry,1.0
T20190000735,Dry,1.0
T20190000737,Dry,1.0
T20190000738,Dry,1.0
T20190000740,Dry,1.0
T20190000743,Dry,1.0
T20190000745,Dry,1.0
T20190000746,Dry,1.0
T20190000747,Dry,1.0
T20190000748,Dry,1.0
T20190000749,Dry,1.0
T20190000751,Dry,1.0
T20190000752,Dry,1.0
T20190000753,Dry,1.0
T20190000757,Dry,1.0
T20190000758,Dry,1.0
T20190000759,Dry,1.0
T20190000760,Dry,1.0
T20190000761,Dry,1.0
T20190000762,Dry,1.0
T20190000764,Dry,1.0
T20190000766,Dry,1.0
T20190000767,Dry,1.0
T20190000770,Dry,1.0
T20190000773,Dry,1.0
T20190000775,Dry,1.0
T20190000776,Dry,1.0
T20190000780,Dry,1.0
T20190000782,Dry,1.0
T20190000784,Dry,1.0
T20190000787,Dry,1.0
T20190000791,Dry,1.0
T20190000793,Dry,1.0
T20190000794,Dry,1.0
T20190000798,Dry,1.0
T20190000799,Dry,1.0
T20190000802,Dry,1.0
T20190000803,Dry,1.0
T20190000804,Dry,1.0
T20190000808,Dry,1.0
T20190000810,Dry,1.0
T20190000811,Dry,1.0
T20190000812,Dry,1.0
T20190000813,Dry,1.0
T20190000815,Dry,1.0
T20190000817,Dry,1.0
T20190000819,Dry,1.0
T20190000820,Dry,1.0
T20190000822,Dry,1.0
T20190000824,Dry,1.0
T20190000827,Dry,1.0
T20190000832,Dry,1.0
T20190000833,Dry,1.0
T20190000836,Dry,1.0
T20190000839,Dry,1.0
T20190000840,Dry,1.0
T20190000844,Dry,1.0
T20190000847,Dry,1.0
T20190000851,Dry,1.0
T20190000852,Dry,1.0
T20190000853,Dry,1.0
T20190000854,Dry,1.0
T20190000857,Dry,1.0
T20190000858,Dry,1.0
T20190000861,Dry,1.0
T20190000862,Dry,1.0
T20190000863,Dry,1.0
T20190000864,Dry,1.0
T20190000865,Dry,1.0
T20190000867,Dry,1.0
T20190000869,Dry,1.0
T20190000870,Dry,1.0
T20190000874,Dry,1.0
T20190000875,Dry,1.0
T20190000878,Dry,1.0
T20190000881,Dry,1.0
T20190000882,Dry,1.0
T20190000886,Dry,1.0
T20190000887,Dry,1.0
T20190000896,Dry,1.0
T20190000899,Dry,1.0
T20190000900,Dry,1.0
T20190000902,Dry,1.0
T20190000903,Dry,1.0
T20190000904,Dry,1.0
T20190000905,Dry,1.0
T20190000906,Dry,1.0
T20190000907,Dry,1.0
T20190000908,Dry,1.0
T20190000909,Dry,1.0
T20190000910,Dry,1.0
T20190000913,Dry,1.0
T20190000915,Dry,1.0
T20190000917,Dry,1.0
T20190000918,Dry,1.0
T20190000920,Dry,1.0
T20190000923,Dry,1.0
T20190000925,Dry,1.0
